,Model,Domain,Result Set,Task,Language,Score
4876,bloom7b,semantic,3,xstorycloze,overall,61.150000000000006
4877,bloom7b,semantic,3,xstorycloze,ar,62.01
4878,bloom7b,semantic,3,xstorycloze,en,73.2
4879,bloom7b,semantic,3,xstorycloze,es,69.08999999999999
4880,bloom7b,semantic,3,xstorycloze,eu,58.37
4881,bloom7b,semantic,3,xstorycloze,hi,61.75000000000001
4882,bloom7b,semantic,3,xstorycloze,id,66.71000000000001
4883,bloom7b,semantic,3,xstorycloze,my,49.309999999999995
4884,bloom7b,semantic,3,xstorycloze,ru,53.81
4885,bloom7b,semantic,3,xstorycloze,sw,54.6
4886,bloom7b,semantic,3,xstorycloze,te,58.64
4887,bloom7b,semantic,3,xstorycloze,zh,65.12
4888,bloom7b,semantic,3,xwinograd,overall,74.17
4889,bloom7b,semantic,3,xwinograd,en,81.72
4890,bloom7b,semantic,3,xwinograd,fr,72.28999999999999
4891,bloom7b,semantic,3,xwinograd,ja,61.0
4892,bloom7b,semantic,3,xwinograd,pt,75.29
4893,bloom7b,semantic,3,xwinograd,ru,57.14
4894,bloom7b,semantic,3,xwinograd,zh,74.8
4895,bloom7b,semantic,1,pawsx,overall,47.39
4896,bloom7b,semantic,1,pawsx,de,48.05
4897,bloom7b,semantic,1,pawsx,en,37.55
4898,bloom7b,semantic,1,pawsx,es,40.849999999999994
4899,bloom7b,semantic,1,pawsx,fr,51.9
4900,bloom7b,semantic,1,pawsx,ja,51.15
4901,bloom7b,semantic,1,pawsx,ko,53.400000000000006
4902,bloom7b,semantic,1,pawsx,zh,48.8
4903,bloom7b,semantic,1,xcopa,overall,58.29
4904,bloom7b,semantic,1,xcopa,et,47.8
4905,bloom7b,semantic,1,xcopa,ht,52.400000000000006
4906,bloom7b,semantic,1,xcopa,id,72.2
4907,bloom7b,semantic,1,xcopa,it,54.400000000000006
4908,bloom7b,semantic,1,xcopa,qu,51.4
4909,bloom7b,semantic,1,xcopa,sw,54.2
4910,bloom7b,semantic,1,xcopa,ta,58.8
4911,bloom7b,semantic,1,xcopa,th,54.800000000000004
4912,bloom7b,semantic,1,xcopa,tr,54.400000000000006
4913,bloom7b,semantic,1,xcopa,vi,72.8
4914,bloom7b,semantic,1,xcopa,zh,68.0
4915,bloom7b,semantic,1,xnli,overall,41.3
4916,bloom7b,semantic,1,xnli,ar,33.45
4917,bloom7b,semantic,1,xnli,bg,37.03
4918,bloom7b,semantic,1,xnli,de,42.33
4919,bloom7b,semantic,1,xnli,el,34.699999999999996
4920,bloom7b,semantic,1,xnli,en,54.379999999999995
4921,bloom7b,semantic,1,xnli,es,47.589999999999996
4922,bloom7b,semantic,1,xnli,fr,49.64
4923,bloom7b,semantic,1,xnli,hi,46.35
4924,bloom7b,semantic,1,xnli,ru,43.9
4925,bloom7b,semantic,1,xnli,sw,36.47
4926,bloom7b,semantic,1,xnli,th,36.51
4927,bloom7b,semantic,1,xnli,tr,32.97
4928,bloom7b,semantic,1,xnli,ur,42.65
4929,bloom7b,semantic,1,xnli,vi,43.94
4930,bloom7b,semantic,1,xnli,zh,37.59
4931,bloom7b,semantic,1,xstorycloze,overall,61.7
4932,bloom7b,semantic,1,xstorycloze,ar,62.08
4933,bloom7b,semantic,1,xstorycloze,en,75.58
4934,bloom7b,semantic,1,xstorycloze,es,70.75
4935,bloom7b,semantic,1,xstorycloze,eu,59.099999999999994
4936,bloom7b,semantic,1,xstorycloze,hi,62.339999999999996
4937,bloom7b,semantic,1,xstorycloze,id,68.63
4938,bloom7b,semantic,1,xstorycloze,my,47.92
4939,bloom7b,semantic,1,xstorycloze,ru,53.94
4940,bloom7b,semantic,1,xstorycloze,sw,54.400000000000006
4941,bloom7b,semantic,1,xstorycloze,te,58.699999999999996
4942,bloom7b,semantic,1,xstorycloze,zh,65.25
4943,bloom7b,semantic,1,xwinograd,overall,74.08
4944,bloom7b,semantic,1,xwinograd,en,81.81
4945,bloom7b,semantic,1,xwinograd,fr,72.28999999999999
4946,bloom7b,semantic,1,xwinograd,ja,59.75
4947,bloom7b,semantic,1,xwinograd,pt,78.71000000000001
4948,bloom7b,semantic,1,xwinograd,ru,58.41
4949,bloom7b,semantic,1,xwinograd,zh,73.41
4950,bloom7b,typo,1,pawsx,overall,47.82
4951,bloom7b,typo,1,pawsx,de,49.45
4952,bloom7b,typo,1,pawsx,en,37.25
4953,bloom7b,typo,1,pawsx,es,39.300000000000004
4954,bloom7b,typo,1,pawsx,fr,51.74999999999999
4955,bloom7b,typo,1,pawsx,ja,54.6
4956,bloom7b,typo,1,pawsx,ko,54.1
4957,bloom7b,typo,1,pawsx,zh,48.3
4958,bloom7b,typo,1,xcopa,overall,58.330000000000005
4959,bloom7b,typo,1,xcopa,et,49.2
4960,bloom7b,typo,1,xcopa,ht,53.0
4961,bloom7b,typo,1,xcopa,id,72.39999999999999
4962,bloom7b,typo,1,xcopa,it,54.800000000000004
4963,bloom7b,typo,1,xcopa,qu,51.800000000000004
4964,bloom7b,typo,1,xcopa,sw,53.400000000000006
4965,bloom7b,typo,1,xcopa,ta,57.599999999999994
4966,bloom7b,typo,1,xcopa,th,55.2
4967,bloom7b,typo,1,xcopa,tr,52.2
4968,bloom7b,typo,1,xcopa,vi,73.6
4969,bloom7b,typo,1,xcopa,zh,68.4
4970,bloom7b,typo,1,xnli,overall,41.91
4971,bloom7b,typo,1,xnli,ar,33.650000000000006
4972,bloom7b,typo,1,xnli,bg,39.24
4973,bloom7b,typo,1,xnli,de,41.24
4974,bloom7b,typo,1,xnli,el,36.059999999999995
4975,bloom7b,typo,1,xnli,en,54.14
4976,bloom7b,typo,1,xnli,es,48.03
4977,bloom7b,typo,1,xnli,fr,51.080000000000005
4978,bloom7b,typo,1,xnli,hi,46.75
4979,bloom7b,typo,1,xnli,ru,41.65
4980,bloom7b,typo,1,xnli,sw,38.96
4981,bloom7b,typo,1,xnli,th,37.11
4982,bloom7b,typo,1,xnli,tr,35.14
4983,bloom7b,typo,1,xnli,ur,42.77
4984,bloom7b,typo,1,xnli,vi,44.66
4985,bloom7b,typo,1,xnli,zh,38.190000000000005
4986,bloom7b,typo,1,xstorycloze,overall,61.980000000000004
4987,bloom7b,typo,1,xstorycloze,ar,62.94
4988,bloom7b,typo,1,xstorycloze,en,75.38
4989,bloom7b,typo,1,xstorycloze,es,70.75
4990,bloom7b,typo,1,xstorycloze,eu,58.9
4991,bloom7b,typo,1,xstorycloze,hi,62.28
4992,bloom7b,typo,1,xstorycloze,id,68.37
4993,bloom7b,typo,1,xstorycloze,my,48.84
4994,bloom7b,typo,1,xstorycloze,ru,53.14
4995,bloom7b,typo,1,xstorycloze,sw,56.19
4996,bloom7b,typo,1,xstorycloze,te,58.77
4997,bloom7b,typo,1,xstorycloze,zh,66.25
4998,bloom7b,typo,1,xwinograd,overall,73.68
4999,bloom7b,typo,1,xwinograd,en,81.51
5000,bloom7b,typo,1,xwinograd,fr,71.08
5001,bloom7b,typo,1,xwinograd,ja,59.75
5002,bloom7b,typo,1,xwinograd,pt,77.95
5003,bloom7b,typo,1,xwinograd,ru,54.6
5004,bloom7b,typo,1,xwinograd,zh,74.21
5005,bloom7b,typo,3,pawsx,overall,47.61
5006,bloom7b,typo,3,pawsx,de,47.349999999999994
5007,bloom7b,typo,3,pawsx,en,36.35
5008,bloom7b,typo,3,pawsx,es,39.900000000000006
5009,bloom7b,typo,3,pawsx,fr,53.349999999999994
5010,bloom7b,typo,3,pawsx,ja,54.75
5011,bloom7b,typo,3,pawsx,ko,53.15
5012,bloom7b,typo,3,pawsx,zh,48.4
5013,bloom7b,typo,3,xcopa,overall,58.02
5014,bloom7b,typo,3,xcopa,et,49.4
5015,bloom7b,typo,3,xcopa,ht,52.400000000000006
5016,bloom7b,typo,3,xcopa,id,71.6
5017,bloom7b,typo,3,xcopa,it,54.0
5018,bloom7b,typo,3,xcopa,qu,51.0
5019,bloom7b,typo,3,xcopa,sw,52.6
5020,bloom7b,typo,3,xcopa,ta,56.39999999999999
5021,bloom7b,typo,3,xcopa,th,55.00000000000001
5022,bloom7b,typo,3,xcopa,tr,55.400000000000006
5023,bloom7b,typo,3,xcopa,vi,73.0
5024,bloom7b,typo,3,xcopa,zh,67.4
5025,bloom7b,typo,3,xnli,overall,41.28
5026,bloom7b,typo,3,xnli,ar,33.410000000000004
5027,bloom7b,typo,3,xnli,bg,38.31
5028,bloom7b,typo,3,xnli,de,41.61
5029,bloom7b,typo,3,xnli,el,34.18
5030,bloom7b,typo,3,xnli,en,54.22
5031,bloom7b,typo,3,xnli,es,47.510000000000005
5032,bloom7b,typo,3,xnli,fr,50.12
5033,bloom7b,typo,3,xnli,hi,45.86
5034,bloom7b,typo,3,xnli,ru,40.88
5035,bloom7b,typo,3,xnli,sw,36.91
5036,bloom7b,typo,3,xnli,th,37.79
5037,bloom7b,typo,3,xnli,tr,35.099999999999994
5038,bloom7b,typo,3,xnli,ur,41.08
5039,bloom7b,typo,3,xnli,vi,45.46
5040,bloom7b,typo,3,xnli,zh,36.79
5041,bloom7b,typo,3,xstorycloze,overall,61.809999999999995
5042,bloom7b,typo,3,xstorycloze,ar,62.94
5043,bloom7b,typo,3,xstorycloze,en,74.06
5044,bloom7b,typo,3,xstorycloze,es,69.56
5045,bloom7b,typo,3,xstorycloze,eu,59.43000000000001
5046,bloom7b,typo,3,xstorycloze,hi,62.339999999999996
5047,bloom7b,typo,3,xstorycloze,id,67.97
5048,bloom7b,typo,3,xstorycloze,my,49.11
5049,bloom7b,typo,3,xstorycloze,ru,53.14
5050,bloom7b,typo,3,xstorycloze,sw,56.589999999999996
5051,bloom7b,typo,3,xstorycloze,te,58.97
5052,bloom7b,typo,3,xstorycloze,zh,65.85
5053,bloom7b,typo,3,xwinograd,overall,74.31
5054,bloom7b,typo,3,xwinograd,en,82.19
5055,bloom7b,typo,3,xwinograd,fr,71.08
5056,bloom7b,typo,3,xwinograd,ja,60.17
5057,bloom7b,typo,3,xwinograd,pt,76.81
5058,bloom7b,typo,3,xwinograd,ru,56.830000000000005
5059,bloom7b,typo,3,xwinograd,zh,75.0
5060,bloom7b,typo,2,pawsx,overall,47.83
5061,bloom7b,typo,2,pawsx,de,50.74999999999999
5062,bloom7b,typo,2,pawsx,en,36.75
5063,bloom7b,typo,2,pawsx,es,39.85
5064,bloom7b,typo,2,pawsx,fr,51.55
5065,bloom7b,typo,2,pawsx,ja,54.300000000000004
5066,bloom7b,typo,2,pawsx,ko,53.800000000000004
5067,bloom7b,typo,2,pawsx,zh,47.8
5068,bloom7b,typo,2,xcopa,overall,57.91
5069,bloom7b,typo,2,xcopa,et,47.599999999999994
5070,bloom7b,typo,2,xcopa,ht,52.0
5071,bloom7b,typo,2,xcopa,id,72.2
5072,bloom7b,typo,2,xcopa,it,55.60000000000001
5073,bloom7b,typo,2,xcopa,qu,52.2
5074,bloom7b,typo,2,xcopa,sw,52.6
5075,bloom7b,typo,2,xcopa,ta,56.99999999999999
5076,bloom7b,typo,2,xcopa,th,54.2
5077,bloom7b,typo,2,xcopa,tr,52.0
5078,bloom7b,typo,2,xcopa,vi,73.4
5079,bloom7b,typo,2,xcopa,zh,68.2
5080,bloom7b,typo,2,xnli,overall,41.699999999999996
5081,bloom7b,typo,2,xnli,ar,33.78
5082,bloom7b,typo,2,xnli,bg,38.59
5083,bloom7b,typo,2,xnli,de,41.0
5084,bloom7b,typo,2,xnli,el,35.58
5085,bloom7b,typo,2,xnli,en,53.86
5086,bloom7b,typo,2,xnli,es,47.23
5087,bloom7b,typo,2,xnli,fr,50.63999999999999
5088,bloom7b,typo,2,xnli,hi,45.739999999999995
5089,bloom7b,typo,2,xnli,ru,41.69
5090,bloom7b,typo,2,xnli,sw,37.91
5091,bloom7b,typo,2,xnli,th,37.55
5092,bloom7b,typo,2,xnli,tr,34.54
5093,bloom7b,typo,2,xnli,ur,42.41
5094,bloom7b,typo,2,xnli,vi,45.5
5095,bloom7b,typo,2,xnli,zh,39.44
5096,bloom7b,typo,2,xstorycloze,overall,62.019999999999996
5097,bloom7b,typo,2,xstorycloze,ar,62.01
5098,bloom7b,typo,2,xstorycloze,en,76.24
5099,bloom7b,typo,2,xstorycloze,es,70.75
5100,bloom7b,typo,2,xstorycloze,eu,59.17
5101,bloom7b,typo,2,xstorycloze,hi,62.339999999999996
5102,bloom7b,typo,2,xstorycloze,id,69.03
5103,bloom7b,typo,2,xstorycloze,my,48.91
5104,bloom7b,typo,2,xstorycloze,ru,53.21
5105,bloom7b,typo,2,xstorycloze,sw,55.33
5106,bloom7b,typo,2,xstorycloze,te,58.57
5107,bloom7b,typo,2,xstorycloze,zh,66.64
5108,bloom7b,typo,2,xwinograd,overall,74.51
5109,bloom7b,typo,2,xwinograd,en,82.45
5110,bloom7b,typo,2,xwinograd,fr,71.08
5111,bloom7b,typo,2,xwinograd,ja,60.69
5112,bloom7b,typo,2,xwinograd,pt,78.33
5113,bloom7b,typo,2,xwinograd,ru,58.730000000000004
5114,bloom7b,typo,2,xwinograd,zh,72.61999999999999
5115,bloom7b,family,1,pawsx,overall,48.83
5116,bloom7b,family,1,pawsx,de,48.55
5117,bloom7b,family,1,pawsx,en,40.2
5118,bloom7b,family,1,pawsx,es,42.6
5119,bloom7b,family,1,pawsx,fr,52.7
5120,bloom7b,family,1,pawsx,ja,54.50000000000001
5121,bloom7b,family,1,pawsx,ko,52.449999999999996
5122,bloom7b,family,1,pawsx,zh,50.8
5123,bloom7b,family,1,xcopa,overall,58.040000000000006
5124,bloom7b,family,1,xcopa,et,48.6
5125,bloom7b,family,1,xcopa,ht,53.0
5126,bloom7b,family,1,xcopa,id,71.6
5127,bloom7b,family,1,xcopa,it,53.400000000000006
5128,bloom7b,family,1,xcopa,qu,51.2
5129,bloom7b,family,1,xcopa,sw,54.0
5130,bloom7b,family,1,xcopa,ta,58.599999999999994
5131,bloom7b,family,1,xcopa,th,56.39999999999999
5132,bloom7b,family,1,xcopa,tr,51.6
5133,bloom7b,family,1,xcopa,vi,73.8
5134,bloom7b,family,1,xcopa,zh,66.2
5135,bloom7b,family,1,xnli,overall,40.949999999999996
5136,bloom7b,family,1,xnli,ar,33.489999999999995
5137,bloom7b,family,1,xnli,bg,38.550000000000004
5138,bloom7b,family,1,xnli,de,40.92
5139,bloom7b,family,1,xnli,el,34.22
5140,bloom7b,family,1,xnli,en,53.56999999999999
5141,bloom7b,family,1,xnli,es,48.47
5142,bloom7b,family,1,xnli,fr,50.8
5143,bloom7b,family,1,xnli,hi,46.06
5144,bloom7b,family,1,xnli,ru,42.17
5145,bloom7b,family,1,xnli,sw,36.55
5146,bloom7b,family,1,xnli,th,35.18
5147,bloom7b,family,1,xnli,tr,35.06
5148,bloom7b,family,1,xnli,ur,40.92
5149,bloom7b,family,1,xnli,vi,42.57
5150,bloom7b,family,1,xnli,zh,35.74
5151,bloom7b,family,1,xstorycloze,overall,61.18
5152,bloom7b,family,1,xstorycloze,ar,61.95
5153,bloom7b,family,1,xstorycloze,en,72.92999999999999
5154,bloom7b,family,1,xstorycloze,es,69.23
5155,bloom7b,family,1,xstorycloze,eu,58.24
5156,bloom7b,family,1,xstorycloze,hi,62.13999999999999
5157,bloom7b,family,1,xstorycloze,id,67.11
5158,bloom7b,family,1,xstorycloze,my,49.9
5159,bloom7b,family,1,xstorycloze,ru,53.410000000000004
5160,bloom7b,family,1,xstorycloze,sw,54.06999999999999
5161,bloom7b,family,1,xstorycloze,te,58.57
5162,bloom7b,family,1,xstorycloze,zh,65.39
5163,bloom7b,family,1,xwinograd,overall,74.13
5164,bloom7b,family,1,xwinograd,en,81.72
5165,bloom7b,family,1,xwinograd,fr,73.49
5166,bloom7b,family,1,xwinograd,ja,61.21
5167,bloom7b,family,1,xwinograd,pt,76.05
5168,bloom7b,family,1,xwinograd,ru,56.510000000000005
5169,bloom7b,family,1,xwinograd,zh,73.81
5170,bloom7b,family,2,pawsx,overall,46.989999999999995
5171,bloom7b,family,2,pawsx,de,45.75
5172,bloom7b,family,2,pawsx,en,36.75
5173,bloom7b,family,2,pawsx,es,40.0
5174,bloom7b,family,2,pawsx,fr,51.74999999999999
5175,bloom7b,family,2,pawsx,ja,54.85
5176,bloom7b,family,2,pawsx,ko,51.949999999999996
5177,bloom7b,family,2,pawsx,zh,47.9
5178,bloom7b,family,2,xcopa,overall,57.91
5179,bloom7b,family,2,xcopa,et,48.8
5180,bloom7b,family,2,xcopa,ht,52.400000000000006
5181,bloom7b,family,2,xcopa,id,73.0
5182,bloom7b,family,2,xcopa,it,53.6
5183,bloom7b,family,2,xcopa,qu,50.0
5184,bloom7b,family,2,xcopa,sw,54.2
5185,bloom7b,family,2,xcopa,ta,56.39999999999999
5186,bloom7b,family,2,xcopa,th,55.400000000000006
5187,bloom7b,family,2,xcopa,tr,53.0
5188,bloom7b,family,2,xcopa,vi,72.39999999999999
5189,bloom7b,family,2,xcopa,zh,67.80000000000001
5190,bloom7b,family,2,xnli,overall,41.120000000000005
5191,bloom7b,family,2,xnli,ar,34.339999999999996
5192,bloom7b,family,2,xnli,bg,37.31
5193,bloom7b,family,2,xnli,de,41.24
5194,bloom7b,family,2,xnli,el,34.38
5195,bloom7b,family,2,xnli,en,53.690000000000005
5196,bloom7b,family,2,xnli,es,46.989999999999995
5197,bloom7b,family,2,xnli,fr,49.8
5198,bloom7b,family,2,xnli,hi,44.9
5199,bloom7b,family,2,xnli,ru,42.370000000000005
5200,bloom7b,family,2,xnli,sw,38.59
5201,bloom7b,family,2,xnli,th,35.099999999999994
5202,bloom7b,family,2,xnli,tr,33.94
5203,bloom7b,family,2,xnli,ur,41.49
5204,bloom7b,family,2,xnli,vi,43.53
5205,bloom7b,family,2,xnli,zh,39.2
5206,bloom7b,family,2,xstorycloze,overall,61.550000000000004
5207,bloom7b,family,2,xstorycloze,ar,62.480000000000004
5208,bloom7b,family,2,xstorycloze,en,74.06
5209,bloom7b,family,2,xstorycloze,es,69.82000000000001
5210,bloom7b,family,2,xstorycloze,eu,59.03
5211,bloom7b,family,2,xstorycloze,hi,62.339999999999996
5212,bloom7b,family,2,xstorycloze,id,69.28999999999999
5213,bloom7b,family,2,xstorycloze,my,47.65
5214,bloom7b,family,2,xstorycloze,ru,51.82
5215,bloom7b,family,2,xstorycloze,sw,55.86
5216,bloom7b,family,2,xstorycloze,te,58.24
5217,bloom7b,family,2,xstorycloze,zh,66.51
5218,bloom7b,family,2,xwinograd,overall,73.63
5219,bloom7b,family,2,xwinograd,en,82.06
5220,bloom7b,family,2,xwinograd,fr,68.67
5221,bloom7b,family,2,xwinograd,ja,60.9
5222,bloom7b,family,2,xwinograd,pt,74.52
5223,bloom7b,family,2,xwinograd,ru,53.02
5224,bloom7b,family,2,xwinograd,zh,72.22
5225,bloom7b,family,3,pawsx,overall,47.81
5226,bloom7b,family,3,pawsx,de,47.099999999999994
5227,bloom7b,family,3,pawsx,en,38.65
5228,bloom7b,family,3,pawsx,es,41.349999999999994
5229,bloom7b,family,3,pawsx,fr,51.6
5230,bloom7b,family,3,pawsx,ja,51.849999999999994
5231,bloom7b,family,3,pawsx,ko,53.900000000000006
5232,bloom7b,family,3,pawsx,zh,50.2
5233,bloom7b,family,3,xcopa,overall,57.91
5234,bloom7b,family,3,xcopa,et,49.4
5235,bloom7b,family,3,xcopa,ht,51.800000000000004
5236,bloom7b,family,3,xcopa,id,71.8
5237,bloom7b,family,3,xcopa,it,54.2
5238,bloom7b,family,3,xcopa,qu,50.6
5239,bloom7b,family,3,xcopa,sw,54.0
5240,bloom7b,family,3,xcopa,ta,58.199999999999996
5241,bloom7b,family,3,xcopa,th,55.60000000000001
5242,bloom7b,family,3,xcopa,tr,50.4
5243,bloom7b,family,3,xcopa,vi,73.2
5244,bloom7b,family,3,xcopa,zh,67.80000000000001
5245,bloom7b,family,3,xnli,overall,41.48
5246,bloom7b,family,3,xnli,ar,33.78
5247,bloom7b,family,3,xnli,bg,39.2
5248,bloom7b,family,3,xnli,de,41.29
5249,bloom7b,family,3,xnli,el,35.620000000000005
5250,bloom7b,family,3,xnli,en,53.900000000000006
5251,bloom7b,family,3,xnli,es,48.07
5252,bloom7b,family,3,xnli,fr,50.63999999999999
5253,bloom7b,family,3,xnli,hi,47.03
5254,bloom7b,family,3,xnli,ru,42.93
5255,bloom7b,family,3,xnli,sw,34.660000000000004
5256,bloom7b,family,3,xnli,th,36.63
5257,bloom7b,family,3,xnli,tr,33.94
5258,bloom7b,family,3,xnli,ur,42.57
5259,bloom7b,family,3,xnli,vi,44.019999999999996
5260,bloom7b,family,3,xnli,zh,37.87
5261,bloom7b,family,3,xstorycloze,overall,61.75000000000001
5262,bloom7b,family,3,xstorycloze,ar,62.13999999999999
5263,bloom7b,family,3,xstorycloze,en,75.31
5264,bloom7b,family,3,xstorycloze,es,69.76
5265,bloom7b,family,3,xstorycloze,eu,58.77
5266,bloom7b,family,3,xstorycloze,hi,62.41
5267,bloom7b,family,3,xstorycloze,id,68.30000000000001
5268,bloom7b,family,3,xstorycloze,my,49.97
5269,bloom7b,family,3,xstorycloze,ru,52.68000000000001
5270,bloom7b,family,3,xstorycloze,sw,54.669999999999995
5271,bloom7b,family,3,xstorycloze,te,59.36
5272,bloom7b,family,3,xstorycloze,zh,65.92
5273,bloom7b,family,3,xwinograd,overall,74.24
5274,bloom7b,family,3,xwinograd,en,81.85
5275,bloom7b,family,3,xwinograd,fr,71.08
5276,bloom7b,family,3,xwinograd,ja,61.309999999999995
5277,bloom7b,family,3,xwinograd,pt,76.81
5278,bloom7b,family,3,xwinograd,ru,55.559999999999995
5279,bloom7b,family,3,xwinograd,zh,74.6
5280,bloom7b,random,3,pawsx,overall,47.9
5281,bloom7b,random,3,pawsx,de,49.45
5282,bloom7b,random,3,pawsx,en,37.1
5283,bloom7b,random,3,pawsx,es,39.7
5284,bloom7b,random,3,pawsx,fr,53.2
5285,bloom7b,random,3,pawsx,ja,53.349999999999994
5286,bloom7b,random,3,pawsx,ko,53.7
5287,bloom7b,random,3,pawsx,zh,48.8
5288,bloom7b,random,3,xcopa,overall,57.76
5289,bloom7b,random,3,xcopa,et,48.4
5290,bloom7b,random,3,xcopa,ht,52.800000000000004
5291,bloom7b,random,3,xcopa,id,73.0
5292,bloom7b,random,3,xcopa,it,54.2
5293,bloom7b,random,3,xcopa,qu,51.0
5294,bloom7b,random,3,xcopa,sw,54.0
5295,bloom7b,random,3,xcopa,ta,56.39999999999999
5296,bloom7b,random,3,xcopa,th,53.800000000000004
5297,bloom7b,random,3,xcopa,tr,51.4
5298,bloom7b,random,3,xcopa,vi,73.8
5299,bloom7b,random,3,xcopa,zh,66.60000000000001
5300,bloom7b,random,3,xnli,overall,41.71
5301,bloom7b,random,3,xnli,ar,33.900000000000006
5302,bloom7b,random,3,xnli,bg,38.550000000000004
5303,bloom7b,random,3,xnli,de,42.25
5304,bloom7b,random,3,xnli,el,35.18
5305,bloom7b,random,3,xnli,en,54.7
5306,bloom7b,random,3,xnli,es,48.11
5307,bloom7b,random,3,xnli,fr,50.519999999999996
5308,bloom7b,random,3,xnli,hi,46.39
5309,bloom7b,random,3,xnli,ru,43.01
5310,bloom7b,random,3,xnli,sw,36.91
5311,bloom7b,random,3,xnli,th,36.47
5312,bloom7b,random,3,xnli,tr,34.339999999999996
5313,bloom7b,random,3,xnli,ur,41.97
5314,bloom7b,random,3,xnli,vi,44.379999999999995
5315,bloom7b,random,3,xnli,zh,38.96
5316,bloom7b,random,3,xstorycloze,overall,61.8
5317,bloom7b,random,3,xstorycloze,ar,62.67
5318,bloom7b,random,3,xstorycloze,en,74.11999999999999
5319,bloom7b,random,3,xstorycloze,es,70.62
5320,bloom7b,random,3,xstorycloze,eu,59.830000000000005
5321,bloom7b,random,3,xstorycloze,hi,62.41
5322,bloom7b,random,3,xstorycloze,id,68.89
5323,bloom7b,random,3,xstorycloze,my,48.58
5324,bloom7b,random,3,xstorycloze,ru,53.28000000000001
5325,bloom7b,random,3,xstorycloze,sw,55.059999999999995
5326,bloom7b,random,3,xstorycloze,te,58.24
5327,bloom7b,random,3,xstorycloze,zh,66.12
5328,bloom7b,random,3,xwinograd,overall,73.79
5329,bloom7b,random,3,xwinograd,en,82.45
5330,bloom7b,random,3,xwinograd,fr,69.88
5331,bloom7b,random,3,xwinograd,ja,60.06
5332,bloom7b,random,3,xwinograd,pt,73.38
5333,bloom7b,random,3,xwinograd,ru,53.65
5334,bloom7b,random,3,xwinograd,zh,73.41
5335,bloom7b,random,2,pawsx,overall,48.13
5336,bloom7b,random,2,pawsx,de,47.0
5337,bloom7b,random,2,pawsx,en,39.800000000000004
5338,bloom7b,random,2,pawsx,es,40.400000000000006
5339,bloom7b,random,2,pawsx,fr,52.849999999999994
5340,bloom7b,random,2,pawsx,ja,54.7
5341,bloom7b,random,2,pawsx,ko,53.15
5342,bloom7b,random,2,pawsx,zh,49.0
5343,bloom7b,random,2,xcopa,overall,58.050000000000004
5344,bloom7b,random,2,xcopa,et,49.4
5345,bloom7b,random,2,xcopa,ht,52.0
5346,bloom7b,random,2,xcopa,id,71.8
5347,bloom7b,random,2,xcopa,it,53.800000000000004
5348,bloom7b,random,2,xcopa,qu,50.4
5349,bloom7b,random,2,xcopa,sw,53.2
5350,bloom7b,random,2,xcopa,ta,57.599999999999994
5351,bloom7b,random,2,xcopa,th,56.00000000000001
5352,bloom7b,random,2,xcopa,tr,53.6
5353,bloom7b,random,2,xcopa,vi,74.0
5354,bloom7b,random,2,xcopa,zh,66.8
5355,bloom7b,random,2,xnli,overall,41.67
5356,bloom7b,random,2,xnli,ar,33.410000000000004
5357,bloom7b,random,2,xnli,bg,38.07
5358,bloom7b,random,2,xnli,de,41.69
5359,bloom7b,random,2,xnli,el,34.260000000000005
5360,bloom7b,random,2,xnli,en,54.339999999999996
5361,bloom7b,random,2,xnli,es,48.11
5362,bloom7b,random,2,xnli,fr,50.03999999999999
5363,bloom7b,random,2,xnli,hi,47.589999999999996
5364,bloom7b,random,2,xnli,ru,42.93
5365,bloom7b,random,2,xnli,sw,36.309999999999995
5366,bloom7b,random,2,xnli,th,36.79
5367,bloom7b,random,2,xnli,tr,34.300000000000004
5368,bloom7b,random,2,xnli,ur,42.85
5369,bloom7b,random,2,xnli,vi,45.739999999999995
5370,bloom7b,random,2,xnli,zh,38.59
5371,bloom7b,random,2,xstorycloze,overall,61.59
5372,bloom7b,random,2,xstorycloze,ar,62.67
5373,bloom7b,random,2,xstorycloze,en,74.19
5374,bloom7b,random,2,xstorycloze,es,70.02000000000001
5375,bloom7b,random,2,xstorycloze,eu,59.56
5376,bloom7b,random,2,xstorycloze,hi,62.61
5377,bloom7b,random,2,xstorycloze,id,67.84
5378,bloom7b,random,2,xstorycloze,my,49.9
5379,bloom7b,random,2,xstorycloze,ru,51.89
5380,bloom7b,random,2,xstorycloze,sw,54.47
5381,bloom7b,random,2,xstorycloze,te,58.64
5382,bloom7b,random,2,xstorycloze,zh,65.72
5383,bloom7b,random,2,xwinograd,overall,73.9
5384,bloom7b,random,2,xwinograd,en,82.19
5385,bloom7b,random,2,xwinograd,fr,72.28999999999999
5386,bloom7b,random,2,xwinograd,ja,59.440000000000005
5387,bloom7b,random,2,xwinograd,pt,77.19
5388,bloom7b,random,2,xwinograd,ru,55.559999999999995
5389,bloom7b,random,2,xwinograd,zh,73.21
5390,bloom7b,random,1,pawsx,overall,46.04
5391,bloom7b,random,1,pawsx,de,43.05
5392,bloom7b,random,1,pawsx,en,35.75
5393,bloom7b,random,1,pawsx,es,38.800000000000004
5394,bloom7b,random,1,pawsx,fr,52.05
5395,bloom7b,random,1,pawsx,ja,51.15
5396,bloom7b,random,1,pawsx,ko,52.949999999999996
5397,bloom7b,random,1,pawsx,zh,48.5
